user_id,role,timestamp,action,dataset_name,ip_address,location,status,device_type,session_id,access_duration
user_11,guest,03/18/2026 16:08:56,read,sales_data,212.3.13.99,Slovenia,success,desktop,e07a70f4-3a09-4d34-8f41-3061887adba1,68
user_9,analyst,03/18/2026 16:09:07,write,inventory,20.140.2.155,Lesotho,success,desktop,ed8b53ac-bc73-4499-bba4-ded08de93e04,284
user_14,analyst,03/18/2026 16:11:28,read,sales_data,122.121.111.1,Reunion,success,desktop,d68bd111-6a46-45d4-b993-9c6c07e1eef2,526
user_18,analyst,03/18/2026 16:11:54,write,finance_reports,44.58.14.253,Gabon,success,laptop,0b3bd223-33e2-4674-b573-0ba0db71381a,506
user_6,analyst,03/18/2026 16:12:31,read,finance_reports,7.252.76.2,Eritrea,success,laptop,fa392525-dc50-4074-aca0-1f70a4828505,378
user_20,analyst,03/18/2026 16:16:17,read,inventory,171.189.239.82,Tokelau,success,desktop,95e6073a-bac9-4271-aaef-83c58668aa1c,189
user_16,analyst,03/18/2026 16:19:45,write,inventory,81.169.20.28,Falkland Islands (Malvinas),success,laptop,437df022-02f6-44c3-9177-b37ca4bf4265,292
user_17,analyst,03/18/2026 16:22:41,read,sales_data,111.64.124.141,Liechtenstein,success,laptop,469bfb90-8206-4643-af68-fd8980fe9532,64
user_8,analyst,03/18/2026 16:23:03,read,finance_reports,144.28.30.7,Algeria,success,laptop,68f077c2-67b0-4fd2-8da5-580fb20ad1a5,225
user_17,analyst,03/18/2026 16:25:25,write,finance_reports,169.37.158.230,New Caledonia,success,laptop,8a82f962-06f1-40f8-add5-717caa6257e9,585
user_3,analyst,03/18/2026 16:25:50,write,finance_reports,51.22.40.130,Qatar,success,desktop,35baa75f-a3d0-44bd-a40d-f4392c0f5a46,495
user_9,analyst,03/18/2026 16:25:52,read,inventory,37.196.58.222,Korea,success,desktop,872a9877-eb78-43ef-828d-6951c84ee299,419
user_1,admin,03/18/2026 16:29:23,write,sales_data,70.113.160.147,Burkina Faso,success,laptop,3254678c-0c33-470e-b48a-6b13a2928839,267
user_20,analyst,03/18/2026 16:30:11,write,customer_info,201.41.222.16,Philippines,success,desktop,7bbdd599-52ba-4ad2-922f-e73c2e3e9e84,206
user_15,analyst,03/18/2026 16:30:43,write,sales_data,76.118.40.255,Philippines,success,desktop,67b03a0b-37b0-417b-ad35-acc6ca83c4a3,155
user_14,analyst,03/18/2026 16:31:01,write,sales_data,114.57.60.205,Lebanon,success,desktop,63ba5b61-1c9c-460f-82cb-624bdd645cbb,357
user_19,guest,03/18/2026 16:32:15,write,finance_reports,26.95.154.209,Venezuela,success,laptop,e35095e4-4bc4-43bf-b38f-554d9fb19c96,300
user_15,analyst,03/18/2026 16:32:27,read,sales_data,179.101.177.94,Sierra Leone,success,laptop,89252597-af86-4dd2-9114-25d25228e7be,392
user_1,admin,03/18/2026 16:36:49,delete,sales_data,162.215.54.73,Cambodia,success,laptop,a866111c-4315-435f-9ac6-4411edd17cba,288
user_19,guest,03/18/2026 16:37:33,write,finance_reports,138.70.108.206,Italy,success,desktop,5ff1b9e9-10b0-4a6a-9700-4c96f17a2a53,423
user_20,analyst,03/18/2026 16:38:29,read,finance_reports,92.198.172.120,Poland,success,laptop,265d6f66-c797-4537-857e-61558d863a60,438
user_3,analyst,03/18/2026 16:39:13,read,finance_reports,159.78.207.67,Bhutan,success,desktop,480a9099-67df-4bf8-99d9-c6316c029871,490
user_13,analyst,03/18/2026 16:41:32,write,inventory,173.93.161.220,Western Sahara,success,desktop,3730da99-98a7-4b5b-92ad-509468aa9f80,484
user_7,analyst,03/18/2026 16:43:27,read,sales_data,31.182.3.212,Brunei Darussalam,success,laptop,eddc8020-c5b3-48f3-87d7-d40278efdee0,517
user_14,analyst,03/18/2026 16:44:34,read,inventory,168.136.243.233,South Georgia and the South Sandwich Islands,success,laptop,394823ed-d770-45f1-8e82-1df53bbeeeae,65
user_7,analyst,03/18/2026 16:48:11,read,sales_data,175.15.213.94,Montenegro,success,laptop,3081ddc0-f6fd-43ce-a6a6-4b7211ef8800,36
user_20,analyst,03/18/2026 16:51:26,read,inventory,169.192.5.25,British Indian Ocean Territory (Chagos Archipelago),success,desktop,634f1830-c7e1-4305-96df-921e5cc53db9,284
user_17,analyst,03/18/2026 16:51:37,read,customer_info,197.233.110.225,Seychelles,success,laptop,b6c52185-71b1-4a82-80a9-a7f1d81b55ef,62
user_19,guest,03/18/2026 16:54:21,write,inventory,211.62.47.88,American Samoa,success,laptop,996c5fb6-64bd-4ab7-a0aa-70819af936d7,546
user_10,analyst,03/18/2026 16:58:55,read,finance_reports,150.108.180.243,Congo,success,desktop,30a37aca-5496-4fbb-8562-10a9a3fc0edf,132
user_20,analyst,03/18/2026 17:00:11,read,finance_reports,198.80.174.69,Djibouti,success,laptop,29ebb55e-0db5-4cde-b60c-fd87fe720bec,227
user_16,analyst,03/18/2026 17:01:41,read,customer_info,2.195.235.31,Latvia,success,laptop,447b5fb2-3dfd-4672-bebb-5dada7575b86,328
user_9,analyst,03/18/2026 17:01:41,read,finance_reports,168.66.81.134,North Macedonia,success,laptop,4929230b-b00c-492a-a8b8-28b3c64730a6,229
user_20,analyst,03/18/2026 17:03:59,read,finance_reports,174.252.175.85,Gibraltar,success,desktop,940d9c58-bed7-4aa3-88e7-bf61e3cef775,181
user_6,analyst,03/18/2026 17:05:10,read,finance_reports,66.174.76.29,Heard Island and McDonald Islands,success,desktop,09ee8627-0081-4dc0-bf44-3eac68ed8b89,418
user_1,admin,03/18/2026 17:07:34,read,inventory,7.242.29.194,Andorra,success,laptop,3da081bd-0399-4e25-90b6-fe57d10aeb81,353
user_10,analyst,03/18/2026 17:08:17,write,inventory,46.244.5.115,Western Sahara,success,desktop,e0cb7181-5060-4b1c-8a09-a7470c81da2d,77
user_13,analyst,03/18/2026 17:12:15,read,sales_data,157.6.239.244,Gabon,success,desktop,29399729-5448-4584-a1ed-23242cd824dc,246
user_10,analyst,03/18/2026 17:12:37,read,customer_info,100.149.63.39,China,success,desktop,43d926ff-12dc-4fd9-991d-caf97f68466e,85
user_2,admin,03/18/2026 17:12:49,write,sales_data,108.84.71.84,Italy,success,laptop,eb8cf26b-2914-4489-9699-3a49500d8017,574
user_14,analyst,03/18/2026 17:13:42,read,finance_reports,54.211.12.106,Kenya,success,desktop,c1a8ddcd-4409-4ee7-8027-158251dcb5ed,279
user_14,analyst,03/18/2026 17:15:30,write,finance_reports,147.63.20.182,French Guiana,success,desktop,58e7d791-b543-4be6-ae62-4a5aee6995ad,47
user_6,analyst,03/18/2026 17:23:07,write,finance_reports,52.182.130.162,Turks and Caicos Islands,success,desktop,1e2424cf-2f57-4205-83ba-0d9e7d8a0651,596
user_15,analyst,03/18/2026 17:24:23,write,sales_data,220.111.51.207,Niger,success,desktop,131e0883-1d1f-4cfa-b0bd-ff07edf9ddcf,545
user_5,guest,03/18/2026 17:24:44,write,sales_data,132.96.132.35,Kuwait,success,desktop,77c9ee94-7486-4124-a72a-ecd9cb31351a,441
user_19,guest,03/18/2026 17:27:22,read,finance_reports,35.4.75.208,Afghanistan,success,laptop,cb412143-0bde-4cb9-9eb6-b5fd1d1e2c4e,199
user_12,analyst,03/18/2026 17:28:27,read,customer_info,26.252.216.190,Aruba,success,laptop,8dc0fd09-90f0-42c7-9f22-cce5d09f75c7,158
user_5,guest,03/18/2026 17:29:26,read,customer_info,204.182.228.167,Syrian Arab Republic,success,desktop,6d5d8def-edfa-49db-90e0-ed120b772d40,382
user_9,analyst,03/18/2026 17:29:48,write,finance_reports,128.27.76.38,Bahamas,success,desktop,e4b1c647-f376-4c1c-802b-0fc1a379e779,144
user_17,analyst,03/18/2026 17:30:02,read,customer_info,146.213.47.192,Bangladesh,success,laptop,50a32b99-ed99-4cad-b454-6fb3b3d5e7c3,150
user_9,analyst,03/18/2026 17:31:53,write,customer_info,77.93.137.228,Maldives,success,laptop,cdcf25ec-9db7-4d8c-b3c5-5bbc2fa75c68,223
user_5,guest,03/18/2026 17:33:04,read,finance_reports,201.41.111.94,Turkey,success,laptop,8b2615e1-b0fa-4d63-811c-7ce05424fb50,573
user_14,analyst,03/18/2026 17:33:41,read,inventory,198.68.13.7,Egypt,success,desktop,4bafa004-836f-48ea-9de6-3e20a28b6900,511
user_10,analyst,03/18/2026 17:34:55,read,sales_data,84.102.81.234,Macao,success,desktop,ef7de882-5f00-41dc-af80-ea0b0d419a3d,514
user_8,analyst,03/18/2026 17:36:58,read,customer_info,17.85.19.195,Cote d'Ivoire,success,laptop,9493f7f3-bd0a-4791-8301-d82fc6c227e9,104
user_9,analyst,03/18/2026 17:38:19,read,customer_info,43.224.132.180,Denmark,success,desktop,5349b3d1-65fa-4736-9211-dd4d3c1f845d,262
user_20,analyst,03/18/2026 17:38:33,read,inventory,172.164.35.76,Belgium,success,laptop,cfaab069-3771-43d4-9860-4f25744f273f,144
user_10,analyst,03/18/2026 17:42:11,write,inventory,167.250.170.15,Montserrat,success,desktop,bad27bd0-43dd-4f86-889c-bdc32fe19a3e,96
user_2,admin,03/18/2026 17:44:22,delete,sales_data,94.113.160.153,Saudi Arabia,success,desktop,eb820a1e-fd5f-456f-bf0f-03137f6e23c1,495
user_15,analyst,03/18/2026 17:45:34,read,customer_info,56.99.153.60,Gibraltar,success,laptop,32574237-6788-4260-8c47-cb9e2b8a73e8,266
user_20,analyst,03/18/2026 17:46:29,write,sales_data,198.102.13.60,Montenegro,success,desktop,f17821b3-80a1-4c2c-8e37-d145ff77d75f,399
user_6,analyst,03/18/2026 17:49:43,read,finance_reports,94.6.36.48,Ireland,success,laptop,36e08c6e-d2e1-481a-b8cd-5cb95740d139,361
user_9,analyst,03/18/2026 17:52:35,write,finance_reports,176.104.187.179,San Marino,success,laptop,29886ab4-d4e9-42b5-9a50-25d9767a71c1,206
user_8,analyst,03/18/2026 17:54:04,read,inventory,194.147.57.212,American Samoa,success,desktop,67eef378-12ff-46d5-8b5a-a850ef8f59b5,140
user_12,analyst,03/18/2026 17:55:12,write,customer_info,60.54.241.247,San Marino,success,laptop,2063213a-1328-4243-8505-01dec2d2be3d,498
user_20,analyst,03/18/2026 17:56:31,write,sales_data,108.166.30.63,Belize,success,desktop,f2eb68f8-44a0-4ffd-84aa-9de37825131f,275
user_6,analyst,03/18/2026 17:58:59,write,inventory,119.151.168.104,Northern Mariana Islands,success,desktop,9e27c04e-da60-4e2c-a586-c563a4a91c75,280
user_13,analyst,03/18/2026 17:59:52,read,inventory,151.156.210.67,Mexico,success,laptop,fcb16e47-ee86-4827-be31-e4cfdbb3a8e9,232
user_8,analyst,03/18/2026 18:05:06,write,customer_info,195.99.252.167,Tokelau,success,desktop,fd27f346-ecba-4084-a933-b35da0f188a1,120
user_7,analyst,03/18/2026 18:06:00,write,customer_info,195.78.50.161,Spain,success,laptop,b7bec18c-66b8-46d3-927a-c141b72f82b1,509
user_9,analyst,03/18/2026 18:06:05,read,inventory,201.89.216.178,Reunion,success,desktop,809fb518-e6bc-4c73-b6e0-87e18c6db3c9,388
user_13,analyst,03/18/2026 18:08:06,read,sales_data,8.44.47.166,New Caledonia,success,laptop,7b6eff5c-6e34-4c5e-a89d-ecfa8cae02d1,223
user_17,analyst,03/18/2026 18:09:49,read,inventory,122.132.118.85,Cook Islands,success,laptop,8c2b46bc-5e96-42ec-9979-ce5cc4201f6e,506
user_9,analyst,03/18/2026 18:13:55,write,sales_data,41.166.199.41,Montserrat,success,desktop,1a1bbd00-98bf-401c-9792-e4cd2e954b24,483
user_5,guest,03/18/2026 18:14:00,read,customer_info,96.113.204.81,Libyan Arab Jamahiriya,success,desktop,2b17f7cf-b84f-42f6-a23b-8927c7873ffe,175
user_15,analyst,03/18/2026 18:16:08,write,inventory,34.154.8.50,Portugal,success,laptop,e6703994-cf54-4396-9039-f9e21663a291,460
user_4,analyst,03/18/2026 18:17:40,read,customer_info,42.190.91.203,Svalbard & Jan Mayen Islands,success,desktop,9a975afd-4df6-411f-8298-e8f9f5b7a814,137
user_8,analyst,03/18/2026 18:17:48,read,finance_reports,222.60.29.146,American Samoa,success,laptop,297820e4-b772-4b88-abda-f0f4233963b6,295
user_12,analyst,03/18/2026 18:22:12,read,inventory,56.132.135.72,Saint Vincent and the Grenadines,success,laptop,245064d2-a8ff-43c9-95f4-cd7ac0c67c0b,71
user_16,analyst,03/18/2026 18:26:24,write,sales_data,91.6.89.176,Wallis and Futuna,success,desktop,f0590cb8-f153-4a41-be55-b30623929dab,170
user_17,analyst,03/18/2026 18:27:31,read,finance_reports,15.237.235.91,Northern Mariana Islands,success,desktop,dcc05515-f1a0-42f9-95e1-dc6c7d5c1b42,362
user_10,analyst,03/18/2026 18:29:33,read,sales_data,123.105.5.244,Cayman Islands,success,laptop,49226d06-84c6-4184-a7a1-7f0557e7ceed,232
user_12,analyst,03/18/2026 18:31:25,read,finance_reports,187.5.241.134,South Africa,success,desktop,41bfdf73-feed-4943-ae47-14e08260ec2d,408
user_4,analyst,03/18/2026 18:32:26,read,inventory,207.180.67.96,Djibouti,success,laptop,e2afe1a1-2168-4eaa-b4fb-65dbd44ade6b,392
user_15,analyst,03/18/2026 18:32:30,read,inventory,9.130.108.10,Cayman Islands,success,laptop,f10d2a11-32cd-4235-bbdd-3f15b904c308,395
user_1,admin,03/18/2026 18:35:58,write,finance_reports,79.122.162.118,Belgium,success,laptop,0618cc76-15d9-41f5-91cc-7b261419adf0,44
user_1,admin,03/18/2026 18:39:17,delete,inventory,7.100.68.131,Saint Lucia,success,laptop,b65f78ef-7d9b-4ce8-bc59-ccbef5d19bd4,467
user_18,analyst,03/18/2026 18:40:11,read,sales_data,85.146.180.16,Belgium,success,desktop,22ada15b-4c19-465e-aeba-35a2d4edf736,475
user_16,analyst,03/18/2026 18:43:35,read,inventory,163.217.137.206,Guinea-Bissau,success,desktop,a2d96c1f-bf30-42a8-a0b3-43fef60f7bc0,190
user_8,analyst,03/18/2026 18:43:39,read,inventory,168.131.123.212,Papua New Guinea,success,laptop,b4b92af5-623a-48cf-8563-4b65713a21f8,566
user_2,admin,03/18/2026 18:43:42,write,sales_data,9.75.134.21,Burundi,success,laptop,f14165f8-d789-4972-978b-60a2483a0362,536
user_15,analyst,03/18/2026 18:43:50,read,finance_reports,41.65.12.121,Korea,success,laptop,d22e673b-6d2c-4e10-91ec-f679ebaa111b,473
user_20,analyst,03/18/2026 18:45:02,write,inventory,70.48.175.48,Holy See (Vatican City State),success,laptop,a3756956-d63d-409e-a3bf-53857d7a996a,329
user_6,analyst,03/18/2026 18:45:34,write,inventory,85.236.120.166,Netherlands Antilles,success,laptop,babc8509-5351-450a-92b2-4f2d154f2290,353
user_18,analyst,03/18/2026 18:46:15,read,finance_reports,33.110.221.64,Albania,success,desktop,e4014107-fe33-4005-9659-e49444e74bdc,358
user_3,analyst,03/18/2026 18:46:37,read,finance_reports,151.199.101.139,Myanmar,success,desktop,ca631028-d2aa-4f8c-bee9-a5a3db75617b,431
user_19,guest,03/18/2026 18:47:46,read,customer_info,19.64.214.63,Cayman Islands,success,laptop,5a8f3d17-18cb-49d6-85c4-be8696d30605,537
user_1,admin,03/18/2026 18:49:48,delete,customer_info,13.109.26.184,Burundi,success,desktop,a27dba88-9ed3-4a1c-a317-b6e993381f11,561
user_1,admin,03/18/2026 18:49:56,read,finance_reports,144.68.177.113,Reunion,success,desktop,65ff9493-685d-4098-b040-1652e7d1b4c0,400
user_16,analyst,03/18/2026 18:51:07,read,finance_reports,83.8.230.23,Kuwait,success,laptop,85f3a6cd-3e18-4399-8d86-5728f9a5d2f2,186
user_1,admin,03/18/2026 18:51:11,delete,customer_info,19.234.76.31,Solomon Islands,success,desktop,545c110f-cd22-4812-a1ae-f746931e9367,89
user_6,analyst,03/18/2026 18:53:44,read,sales_data,83.122.74.59,Estonia,success,laptop,010a897a-9ed4-4dec-8c4e-c40094b83de8,201
user_4,analyst,03/18/2026 18:54:32,read,sales_data,2.211.35.77,Bahrain,success,desktop,b7aa3228-0e0f-4d42-9489-550d9c736fb2,130
user_10,analyst,03/18/2026 18:55:30,read,inventory,137.100.147.89,Spain,success,laptop,1c5c96be-ad6a-4ef7-86f3-7ec4c2e5ac84,523
user_15,analyst,03/18/2026 18:55:36,write,sales_data,181.95.243.138,Mongolia,success,desktop,08e51ff6-8c89-4415-9c5a-0721d590842c,269
user_15,analyst,03/18/2026 18:57:53,write,sales_data,1.129.250.193,Montenegro,success,laptop,f688451e-59b6-4861-93fd-0f109c9a16b9,214
user_16,analyst,03/18/2026 18:58:24,read,sales_data,116.189.60.151,Namibia,success,laptop,e99b6d87-dc06-4a6f-a669-6d5eb470adcd,38
user_20,analyst,03/18/2026 18:59:50,write,inventory,136.151.103.62,American Samoa,success,laptop,2dc24149-3051-4b4f-8e45-a1f0b6a58a95,377
user_10,analyst,03/19/2026 00:06:57,write,finance_reports,44.51.114.15,Foreign,success,mobile,2b099e1e-bdb2-4bf7-b330-389cf210ff7e,19
user_10,analyst,03/19/2026 00:21:00,delete,finance_reports,11.239.157.202,Foreign,failure,mobile,7fd54e7a-cb9b-4b63-9a2a-a937ffc40a95,1
user_6,analyst,03/19/2026 00:21:41,delete,finance_reports,211.70.22.248,Foreign,failure,mobile,60098971-64b5-4398-a432-48e776ef3cad,15
user_16,analyst,03/19/2026 00:22:46,write,finance_reports,175.93.154.74,Foreign,success,mobile,ac9a6d9e-d7a5-4588-8039-0175066463fb,5
user_4,analyst,03/19/2026 00:26:49,delete,finance_reports,55.1.215.21,Foreign,failure,mobile,3ddfc678-a4a3-4f64-89e7-071a3da1bcdf,12
user_14,analyst,03/19/2026 00:27:55,delete,finance_reports,53.173.69.239,Foreign,success,mobile,6c31c22f-6b10-401a-872f-e38b4f03fbe0,17
user_18,analyst,03/19/2026 00:29:33,write,finance_reports,21.235.255.248,Foreign,success,unknown,fe840f66-9b9e-4ad8-9d6d-995986842601,10
user_7,analyst,03/19/2026 00:36:26,delete,finance_reports,197.4.76.131,Foreign,failure,mobile,0475a975-eb5d-4539-a0de-5df50b673181,1
user_3,analyst,03/19/2026 00:39:37,delete,finance_reports,5.46.167.104,Unknown,failure,unknown,76799153-a43e-4b96-8b73-3b3f59bf7575,5
user_9,analyst,03/19/2026 00:44:01,delete,finance_reports,51.5.5.85,Foreign,failure,mobile,ca010d47-a7b8-41aa-8c25-8adc2e938a5d,8
user_17,analyst,03/19/2026 00:48:59,delete,finance_reports,166.53.29.99,Unknown,failure,mobile,a9d2f55e-52ed-4559-b040-2a37ffc85368,11
user_11,guest,03/19/2026 00:51:17,delete,finance_reports,193.143.247.81,Unknown,success,mobile,a4087e3d-36e9-442e-9625-2d458bcc708d,9
user_5,guest,03/19/2026 00:56:24,write,finance_reports,149.52.211.102,Unknown,success,mobile,79d50e51-05bd-4de8-bb4c-eb0302bdc973,19
user_17,analyst,03/19/2026 00:57:40,write,finance_reports,135.167.21.157,Unknown,success,mobile,ea2e3715-6c9e-4b33-9a39-06ca01bca225,20
user_11,guest,03/19/2026 01:04:23,write,finance_reports,139.5.134.20,Foreign,failure,mobile,f7e4eac8-b3f3-44d2-807f-8d8fce1168c6,1
user_10,analyst,03/19/2026 01:13:25,delete,finance_reports,85.39.56.98,Foreign,success,mobile,b5a0e240-ee04-4f9a-a7de-64a900aa2f83,13
user_7,analyst,03/19/2026 01:14:06,delete,finance_reports,15.73.125.77,Foreign,success,mobile,7f10eed9-9d31-4651-8ffc-ef6f42b39e2b,7
user_9,analyst,03/19/2026 01:14:29,delete,finance_reports,1.243.178.167,Unknown,failure,unknown,e96ce602-a5c0-4e0e-a10f-8e1c8d544c96,13
user_9,analyst,03/19/2026 01:21:51,delete,finance_reports,52.51.47.153,Unknown,success,mobile,4e80c669-c336-43b5-8cc7-3a0bbbda0fee,18
user_8,analyst,03/19/2026 01:22:20,delete,finance_reports,218.117.237.198,Unknown,failure,mobile,9498014b-6037-4dae-86a4-920b2af15d30,13
user_18,analyst,03/19/2026 01:22:27,write,finance_reports,222.110.89.222,Unknown,success,mobile,60c9417c-73c1-47ec-8520-26e4f954bd6f,3
user_14,analyst,03/19/2026 01:37:02,delete,finance_reports,108.145.138.30,Unknown,failure,unknown,852594f7-f17a-4a21-aacf-25151e1aa787,17
user_12,analyst,03/19/2026 01:41:08,delete,finance_reports,208.5.135.222,Foreign,success,unknown,81aa36a6-c935-48ab-96ec-7e406dae3875,2
user_15,analyst,03/19/2026 01:41:38,write,finance_reports,1.163.80.216,Unknown,failure,mobile,26dbaa3c-881f-4913-8e22-b48d54ca7949,19
user_20,analyst,03/19/2026 01:48:27,write,finance_reports,210.197.255.19,Unknown,success,mobile,214f2b7a-701b-4db5-a121-4d0d757e78c7,7
user_8,analyst,03/19/2026 01:53:23,write,finance_reports,145.181.245.126,Foreign,success,unknown,fc5fc3b5-856c-40bd-aada-550fc7edbc73,14
user_20,analyst,03/19/2026 01:56:51,delete,finance_reports,38.15.16.134,Unknown,success,mobile,73cb6532-2551-49a7-a277-0a08c4cf5815,14
user_5,guest,03/19/2026 01:58:48,write,finance_reports,134.58.250.165,Foreign,failure,unknown,d3e2b746-7449-4532-88af-6b77c3f841d8,19
user_11,guest,03/19/2026 02:00:54,delete,finance_reports,139.37.227.195,Unknown,success,mobile,f672579a-86cf-461e-afa3-4fb6cb4a27f3,16
user_2,admin,03/19/2026 02:02:38,write,finance_reports,177.160.26.47,Unknown,failure,unknown,7f0d84f9-ded0-44ec-adc2-5f8db1d832c2,11
user_10,analyst,03/19/2026 02:03:07,delete,finance_reports,52.182.40.103,Unknown,success,unknown,56d4197f-8484-404e-b2c3-2346e7b2c001,11
user_17,analyst,03/19/2026 02:16:33,delete,finance_reports,28.180.155.206,Foreign,failure,mobile,838a5be9-7e7f-4b0f-a012-147b66616954,13
user_18,analyst,03/19/2026 02:21:19,write,finance_reports,84.111.136.4,Unknown,failure,unknown,af8d1322-1837-4363-943f-d93a66d4922f,6
user_10,analyst,03/19/2026 02:25:48,delete,finance_reports,157.15.42.181,Unknown,success,unknown,db674d7b-41e0-4f0b-b1f4-7cfdfff946ad,12
user_6,analyst,03/19/2026 02:27:17,delete,finance_reports,128.142.44.180,Unknown,failure,unknown,50b27925-da70-42c3-8f35-d90ff0bb6609,17
user_7,analyst,03/19/2026 02:27:43,delete,finance_reports,213.63.44.30,Unknown,failure,mobile,4877e559-7948-4c55-8fc1-07ec2e43b9d7,16
user_9,analyst,03/19/2026 02:28:26,delete,finance_reports,86.59.66.109,Unknown,success,mobile,68c3e2a0-eff4-4a0d-84d4-716aa0f706ab,17
user_12,analyst,03/19/2026 02:33:37,delete,finance_reports,91.88.90.250,Foreign,failure,unknown,f70b5689-92b8-460f-8391-6adfc133a169,6
user_14,analyst,03/19/2026 02:41:39,delete,finance_reports,201.175.240.104,Foreign,success,unknown,6074e0f2-4648-4a8d-a02c-562128f947cd,6
user_3,analyst,03/19/2026 02:54:59,delete,finance_reports,121.239.224.128,Foreign,success,mobile,a8fa666a-a9b1-4476-98db-51e96e156f10,15
user_15,analyst,03/19/2026 02:59:18,write,finance_reports,203.164.178.175,Foreign,success,mobile,49358aab-dff3-4306-acb1-89f1c357c285,2
user_6,analyst,03/19/2026 03:00:13,write,finance_reports,56.76.139.76,Unknown,failure,mobile,d6d72558-08c8-4d3c-9f8a-7931c2c7b57e,20
user_3,analyst,03/19/2026 03:01:18,write,finance_reports,140.101.65.15,Unknown,failure,mobile,c08b6a27-a549-486c-bb97-99f659676f89,6
user_10,analyst,03/19/2026 03:02:47,delete,finance_reports,179.242.156.236,Foreign,success,mobile,3d122d5b-04ae-4ad1-a04f-40ce8a10a19f,11
user_16,analyst,03/19/2026 03:05:55,write,finance_reports,13.61.52.7,Foreign,failure,mobile,0f255e90-c020-4678-87f3-7622da5f5f6a,18
user_5,guest,03/19/2026 03:07:57,write,finance_reports,53.151.115.110,Foreign,failure,mobile,6ac6df30-2582-497a-9f2b-8f1ed1aa3228,9
user_6,analyst,03/19/2026 03:13:27,write,finance_reports,90.234.196.232,Foreign,success,mobile,a17b79c6-b3f5-480d-8784-e4cedcc079cf,5
user_4,analyst,03/19/2026 03:20:55,write,finance_reports,217.207.223.57,Foreign,success,mobile,3fea00e1-c8c7-49c5-9a25-8d698363b0d3,2
user_16,analyst,03/19/2026 03:27:39,write,finance_reports,173.160.184.185,Foreign,failure,unknown,33f547fb-72be-472f-b069-ba6535b65a22,14
user_16,analyst,03/19/2026 03:29:13,delete,finance_reports,24.131.167.88,Unknown,success,mobile,14fdac92-fe52-459a-bf62-371119376c24,13
user_16,analyst,03/19/2026 03:29:50,write,finance_reports,161.234.200.96,Foreign,failure,unknown,c3624c93-e018-46d3-a4de-139f7a2956db,11
user_6,analyst,03/19/2026 03:30:29,delete,finance_reports,47.49.28.3,Unknown,success,mobile,d2439512-7eed-49f0-ae17-a3d0c9461dde,11
user_10,analyst,03/19/2026 03:36:03,write,finance_reports,63.9.27.254,Unknown,failure,unknown,90cdbb67-4e8d-4c5e-a151-b5c75ed836f7,6
user_18,analyst,03/19/2026 03:40:10,write,finance_reports,200.166.96.95,Unknown,success,mobile,3f339b75-a0a6-4d13-a180-5a38264d3528,19
user_5,guest,03/19/2026 03:41:45,delete,finance_reports,171.232.253.176,Unknown,success,unknown,c47ba6a9-20f4-4c75-8356-f5122098d9d2,7
user_5,guest,03/19/2026 03:42:02,write,finance_reports,78.254.255.19,Foreign,success,unknown,e0ba02dd-d350-49c0-bef7-8a51859befb6,4
user_9,analyst,03/19/2026 03:51:27,delete,finance_reports,182.142.44.73,Unknown,failure,mobile,9414fd0d-0f52-4e68-8cfc-44447a26adb7,6
user_9,analyst,03/19/2026 03:54:14,write,finance_reports,106.50.12.186,Foreign,failure,mobile,49e6ac8e-73bf-4297-a8fa-9821d3ee8f88,9
user_8,analyst,03/19/2026 03:57:41,write,finance_reports,48.198.45.165,Foreign,success,mobile,d3b1a0f4-c5be-4093-9a90-b75928289814,1
user_10,analyst,03/19/2026 04:08:37,write,finance_reports,111.127.166.216,Foreign,success,mobile,b647e1fc-1550-4f4d-a525-4620fb6b10bb,4
user_6,analyst,03/19/2026 04:08:52,delete,finance_reports,20.60.37.241,Unknown,failure,unknown,9f7d5d63-bf74-4c95-9a12-96e8232aa826,10
user_11,guest,03/19/2026 04:09:13,write,finance_reports,57.211.143.96,Foreign,success,unknown,fa7c2be9-5e4f-4070-8b45-9f59c3181102,16
user_7,analyst,03/19/2026 04:11:35,delete,finance_reports,160.60.106.76,Foreign,failure,mobile,e64932ef-11d3-4bbe-ba88-6591f5cd1115,20
user_6,analyst,03/19/2026 04:30:07,delete,finance_reports,163.178.229.23,Foreign,failure,unknown,4a6d8b62-b55e-4f9c-9ed3-e2b23597fe46,5
user_6,analyst,03/19/2026 04:31:57,delete,finance_reports,120.237.129.125,Unknown,success,mobile,f3ab264b-63e7-41c0-930e-3b55f65d393b,17
user_9,analyst,03/19/2026 04:46:49,delete,finance_reports,134.228.254.93,Foreign,success,unknown,58f0134c-9d2f-45fe-9a2a-eef4db7521d7,9
user_17,analyst,03/19/2026 08:00:01,write,sales_data,121.20.85.48,Greece,success,laptop,fce9e069-fa37-4647-99fe-c125ad32c599,213
user_8,analyst,03/19/2026 08:03:59,write,customer_info,13.227.148.224,Myanmar,success,desktop,f0979e15-a8fb-403a-b23c-4a92d36ca148,407
user_9,analyst,03/19/2026 08:04:51,read,sales_data,128.40.76.206,Equatorial Guinea,success,desktop,9ce66469-db4e-4bde-8687-b06130616788,205
user_15,analyst,03/19/2026 08:04:54,read,finance_reports,209.5.176.172,Aruba,success,laptop,0a5c1e5d-b34e-4c72-b702-e72ffdb0a797,176
